sort_order,wmo,name,history_product,time_zone_name,TDZ,aifstime_utc,aifstime_local,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_msl,press_qnh,press_tend,rain_hour,rain_ten,rain_trace,rain_trace_time,rain_trace_time_utc,local_9am_date_time,local_9am_date_time_utc,duration_from_local_9am_date,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_dir_deg,wind_spd_kmh,wind_spd_kt,wind_src
74,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530160000,20230531020000,-27.9395,153.1914,9.9,-,-9999,-9999,-9999,-,2.8,9,5,11.9,6.1,-9999,-9999,-9999,-,0,0,0,20230531020000,20230530160000,20230530090000,20230529230000,1020,67,-,-,-9999,-9999,-,-,NW,320,6,3,metar_10
75,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530155000,20230531015000,-27.9395,153.1914,10.1,-,-9999,-9999,-9999,-,2.9,9,5,12.1,6.2,-9999,-9999,-9999,-,0,0,0,20230531015000,20230530155000,20230530090000,20230529230000,1010,67,-,-,-9999,-9999,-,-,NW,320,6,3,metar_10
76,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530154000,20230531014000,-27.9395,153.1914,9.9,-,-9999,-9999,-9999,-,2.9,11,6,12.1,6.2,-9999,-9999,-9999,-,0,0,0,20230531014000,20230530154000,20230530090000,20230529230000,1000,67,-,-,-9999,-9999,-,-,NNW,330,7,4,metar_10
77,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530153000,20230531013000,-27.9395,153.1914,10.1,-,-9999,-9999,-9999,-,2.9,9,5,12.3,6.3,-9999,-9999,-9999,-,0,0,0,20230531013000,20230530153000,20230530090000,20230529230000,990,67,-,-,-9999,-9999,-,-,NW,320,7,4,metar_10
78,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530152000,20230531012000,-27.9395,153.1914,9.3,-,-9999,-9999,-9999,-,3.3,17,9,12.7,6,-9999,-9999,-9999,-,0,0,0,20230531012000,20230530152000,20230530090000,20230529230000,980,63,-,-,-9999,-9999,-,-,NNW,330,13,7,metar_10
79,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530151000,20230531011000,-27.9395,153.1914,9.1,-,-9999,-9999,-9999,-,3.2,19,10,12.5,5.8,-9999,-9999,-9999,-,0,0,0,20230531011000,20230530151000,20230530090000,20230529230000,970,63,-,-,-9999,-9999,-,-,NNW,330,13,7,metar_10
80,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530150000,20230531010000,-27.9395,153.1914,9.1,-,-9999,-9999,-9999,-,3,15,8,12.4,6.2,-9999,-9999,-9999,-,0,0,0,20230531010000,20230530150000,20230530090000,20230529230000,960,66,-,-,-9999,-9999,-,-,NNW,330,13,7,metar_10
81,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530145000,20230531005000,-27.9395,153.1914,9.2,-,-9999,-9999,-9999,-,3,17,9,12.5,6.3,-9999,-9999,-9999,-,0,0,0,20230531005000,20230530145000,20230530090000,20230529230000,950,66,-,-,-9999,-9999,-,-,NW,320,13,7,metar_10
82,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530144000,20230531004000,-27.9395,153.1914,9.1,-,-9999,-9999,-9999,-,2.8,15,8,12.4,6.6,-9999,-9999,-9999,-,0,0,0,20230531004000,20230530144000,20230530090000,20230529230000,940,68,-,-,-9999,-9999,-,-,NW,320,13,7,metar_10
83,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530143000,20230531003000,-27.9395,153.1914,9.1,-,-9999,-9999,-9999,-,2.9,17,9,12.4,6.5,-9999,-9999,-9999,-,0,0,0,20230531003000,20230530143000,20230530090000,20230529230000,930,67,-,-,-9999,-9999,-,-,NW,320,13,7,metar_10
84,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530142000,20230531002000,-27.9395,153.1914,9.4,-,-9999,-9999,-9999,-,2.8,13,7,12.3,6.5,-9999,-9999,-9999,-,0,0,0,20230531002000,20230530142000,20230530090000,20230529230000,920,67,-,-,-9999,-9999,-,-,NW,320,11,6,metar_10
85,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530141000,20230531001000,-27.9395,153.1914,9.7,-,-9999,-9999,-9999,-,2.9,11,6,12.3,6.3,-9999,-9999,-9999,-,0,0,0,20230531001000,20230530141000,20230530090000,20230529230000,910,67,-,-,-9999,-9999,-,-,NW,320,9,5,metar_10
86,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530140000,20230531000000,-27.9395,153.1914,9.6,-,-9999,-9999,-9999,-,2.9,11,6,12.2,6.2,-9999,-9999,-9999,-,0,0,0,20230531000000,20230530140000,20230530090000,20230529230000,900,67,-,-,-9999,-9999,-,-,NW,320,9,5,metar_10
87,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530135000,20230530235000,-27.9395,153.1914,9.6,-,-9999,-9999,-9999,-,3,13,7,12.2,6,-9999,-9999,-9999,-,0,0,0,20230530235000,20230530135000,20230530090000,20230529230000,890,66,-,-,-9999,-9999,-,-,NNW,330,9,5,metar_10
88,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530134000,20230530234000,-27.9395,153.1914,9.6,-,-9999,-9999,-9999,-,3,11,6,12.2,5.9,-9999,-9999,-9999,-,0,0,0,20230530234000,20230530134000,20230530090000,20230529230000,880,65,-,-,-9999,-9999,-,-,NNW,330,9,5,metar_10
89,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530133000,20230530233000,-27.9395,153.1914,9.4,-,-9999,-9999,-9999,-,3,11,6,12.1,5.8,-9999,-9999,-9999,-,0,0,0,20230530233000,20230530133000,20230530090000,20230529230000,870,65,-,-,-9999,-9999,-,-,NNW,330,9,5,metar_10
90,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530132000,20230530232000,-27.9395,153.1914,9.6,-,-9999,-9999,-9999,-,3,9,5,11.9,5.7,-9999,-9999,-9999,-,0,0,0,20230530232000,20230530132000,20230530090000,20230529230000,860,66,-,-,-9999,-9999,-,-,NNW,330,7,4,metar_10
91,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530131000,20230530231000,-27.9395,153.1914,9.7,-,-9999,-9999,-9999,-,2.9,7,4,11.8,5.8,-9999,-9999,-9999,-,0,0,0,20230530231000,20230530131000,20230530090000,20230529230000,850,66,-,-,-9999,-9999,-,-,NNW,330,6,3,metar_10
92,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530130000,20230530230000,-27.9395,153.1914,9.8,-,-9999,-9999,-9999,-,2.8,7,4,11.8,6.1,-9999,-9999,-9999,-,0,0,0,20230530230000,20230530130000,20230530090000,20230529230000,840,68,-,-,-9999,-9999,-,-,NNW,330,6,3,metar_10
93,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530125000,20230530225000,-27.9395,153.1914,10.3,-,-9999,-9999,-9999,-,2.5,6,3,11.8,6.6,-9999,-9999,-9999,-,0,0,0,20230530225000,20230530125000,20230530090000,20230529230000,830,70,-,-,-9999,-9999,-,-,NNW,340,4,2,metar_10
94,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530124000,20230530224000,-27.9395,153.1914,10.2,-,-9999,-9999,-9999,-,2.4,7,4,11.7,6.9,-9999,-9999,-9999,-,0,0,0,20230530224000,20230530124000,20230530090000,20230529230000,820,72,-,-,-9999,-9999,-,-,NNW,330,4,2,metar_10
95,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530123000,20230530223000,-27.9395,153.1914,10.5,-,-9999,-9999,-9999,-,2.1,6,3,11.8,7.6,-9999,-9999,-9999,-,0,0,0,20230530223000,20230530123000,20230530090000,20230529230000,810,75,-,-,-9999,-9999,-,-,NNW,330,4,2,metar_10
96,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530122000,20230530222000,-27.9395,153.1914,10.6,-,-9999,-9999,-9999,-,2.1,6,3,11.9,7.6,-9999,-9999,-9999,-,0,0,0,20230530222000,20230530122000,20230530090000,20230529230000,800,75,-,-,-9999,-9999,-,-,NNW,330,4,2,metar_10
97,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530121000,20230530221000,-27.9395,153.1914,10.6,-,-9999,-9999,-9999,-,2.4,6,3,12,7.1,-9999,-9999,-9999,-,0,0,0,20230530221000,20230530121000,20230530090000,20230529230000,790,72,-,-,-9999,-9999,-,-,NNW,330,4,2,metar_10
98,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530120000,20230530220000,-27.9395,153.1914,10.9,-,-9999,-9999,-9999,-,2.8,6,3,12.1,6.3,-9999,-9999,-9999,-,0,0,0,20230530220000,20230530120000,20230530090000,20230529230000,780,67,-,-,-9999,-9999,-,-,NNW,330,2,1,metar_10
99,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530115000,20230530215000,-27.9395,153.1914,10.3,-,-9999,-9999,-9999,-,3.1,6,3,12.1,5.6,-9999,-9999,-9999,-,0,0,0,20230530215000,20230530115000,20230530090000,20230529230000,770,64,-,-,-9999,-9999,-,-,NNW,330,4,2,metar_10
100,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530114000,20230530214000,-27.9395,153.1914,9.4,-,-9999,-9999,-9999,-,3.4,7,4,11.8,4.5,-9999,-9999,-9999,-,0,0,0,20230530214000,20230530114000,20230530090000,20230529230000,760,61,-,-,-9999,-9999,-,-,NNW,340,6,3,metar_10
101,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530113000,20230530213000,-27.9395,153.1914,9.7,-,-9999,-9999,-9999,-,3.7,6,3,11.8,3.7,-9999,-9999,-9999,-,0,0,0,20230530213000,20230530113000,20230530090000,20230529230000,750,57,-,-,-9999,-9999,-,-,NNW,330,4,2,metar_10
102,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530112000,20230530212000,-27.9395,153.1914,9.7,-,-9999,-9999,-9999,-,3.9,6,3,11.9,3.3,-9999,-9999,-9999,-,0,0,0,20230530212000,20230530112000,20230530090000,20230529230000,740,55,-,-,-9999,-9999,-,-,NNW,340,4,2,metar_10
103,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530111000,20230530211000,-27.9395,153.1914,9.5,-,-9999,-9999,-9999,-,4,7,4,11.8,3,-9999,-9999,-9999,-,0,0,0,20230530211000,20230530111000,20230530090000,20230529230000,730,55,-,-,-9999,-9999,-,-,NNW,330,4,2,metar_10
104,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530110000,20230530210000,-27.9395,153.1914,9.7,-,-9999,-9999,-9999,-,3.7,6,3,11.5,3.4,-9999,-9999,-9999,-,0,0,0,20230530210000,20230530110000,20230530090000,20230529230000,720,57,-,-,-9999,-9999,-,-,NNW,330,2,1,metar_10
105,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530105000,20230530205000,-27.9395,153.1914,9.1,-,-9999,-9999,-9999,-,3.6,4,2,11.3,3.3,-9999,-9999,-9999,-,0,0,0,20230530205000,20230530105000,20230530090000,20230529230000,710,58,-,-,-9999,-9999,-,-,NNW,330,4,2,metar_10
106,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530104000,20230530204000,-27.9395,153.1914,9.8,-,-9999,-9999,-9999,-,3.5,2,1,11.2,3.5,-9999,-9999,-9999,-,0,0,0,20230530204000,20230530104000,20230530090000,20230529230000,700,59,-,-,-9999,-9999,-,-,CALM,350,0,0,metar_10
107,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530103000,20230530203000,-27.9395,153.1914,9.6,-,-9999,-9999,-9999,-,3.2,0,0,10.9,3.9,-9999,-9999,-9999,-,0,0,0,20230530203000,20230530103000,20230530090000,20230529230000,690,62,-,-,-9999,-9999,-,-,CALM,40,0,0,metar_10
108,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530102000,20230530202000,-27.9395,153.1914,10,-,-9999,-9999,-9999,-,3.6,0,0,11.4,3.4,-9999,-9999,-9999,-,0,0,0,20230530202000,20230530102000,20230530090000,20230529230000,680,58,-,-,-9999,-9999,-,-,CALM,10,0,0,metar_10
109,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530101000,20230530201000,-27.9395,153.1914,10.3,-,-9999,-9999,-9999,-,3.8,0,0,11.7,3.4,-9999,-9999,-9999,-,0,0,0,20230530201000,20230530101000,20230530090000,20230529230000,670,56,-,-,-9999,-9999,-,-,CALM,40,0,0,metar_10
110,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530100000,20230530200000,-27.9395,153.1914,10.3,-,-9999,-9999,-9999,-,4.1,0,0,11.9,2.7,-9999,-9999,-9999,-,0,0,0,20230530200000,20230530100000,20230530090000,20230529230000,660,53,-,-,-9999,-9999,-,-,CALM,320,0,0,metar_10
111,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530095000,20230530195000,-27.9395,153.1914,10.1,-,-9999,-9999,-9999,-,4,0,0,11.6,2.8,-9999,-9999,-9999,-,0,0,0,20230530195000,20230530095000,20230530090000,20230529230000,650,54,-,-,-9999,-9999,-,-,CALM,340,0,0,metar_10
112,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530094000,20230530194000,-27.9395,153.1914,10.1,-,-9999,-9999,-9999,-,3.9,0,0,11.6,2.9,-9999,-9999,-9999,-,0,0,0,20230530194000,20230530094000,20230530090000,20230529230000,640,55,-,-,-9999,-9999,-,-,CALM,10,0,0,metar_10
113,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530093000,20230530193000,-27.9395,153.1914,10.1,-,-9999,-9999,-9999,-,3.9,0,0,11.6,2.9,-9999,-9999,-9999,-,0,0,0,20230530193000,20230530093000,20230530090000,20230529230000,630,55,-,-,-9999,-9999,-,-,CALM,330,0,0,metar_10
114,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530092000,20230530192000,-27.9395,153.1914,10.2,-,-9999,-9999,-9999,-,4,0,0,11.7,2.9,-9999,-9999,-9999,-,0,0,0,20230530192000,20230530092000,20230530090000,20230529230000,620,55,-,-,-9999,-9999,-,-,CALM,320,0,0,metar_10
115,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530091000,20230530191000,-27.9395,153.1914,10.1,-,-9999,-9999,-9999,-,3.8,0,0,11.6,3.2,-9999,-9999,-9999,-,0,0,0,20230530191000,20230530091000,20230530090000,20230529230000,610,56,-,-,-9999,-9999,-,-,CALM,310,0,0,metar_10
116,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530090000,20230530190000,-27.9395,153.1914,10.3,-,-9999,-9999,-9999,-,4.2,0,0,11.9,2.6,-9999,-9999,-9999,-,0,0,0,20230530190000,20230530090000,20230530090000,20230529230000,600,53,-,-,-9999,-9999,-,-,CALM,300,0,0,metar_10
117,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530085000,20230530185000,-27.9395,153.1914,9.8,-,-9999,-9999,-9999,-,3.8,0,0,11.3,2.8,-9999,-9999,-9999,-,0,0,0,20230530185000,20230530085000,20230530090000,20230529230000,590,56,-,-,-9999,-9999,-,-,CALM,320,0,0,metar_10
118,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530084000,20230530184000,-27.9395,153.1914,10,-,-9999,-9999,-9999,-,3.7,0,0,11.4,3.3,-9999,-9999,-9999,-,0,0,0,20230530184000,20230530084000,20230530090000,20230529230000,580,57,-,-,-9999,-9999,-,-,CALM,350,0,0,metar_10
119,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530083000,20230530183000,-27.9395,153.1914,10.7,-,-9999,-9999,-9999,-,4.2,0,0,12.2,3,-9999,-9999,-9999,-,0,0,0,20230530183000,20230530083000,20230530090000,20230529230000,570,53,-,-,-9999,-9999,-,-,CALM,340,0,0,metar_10
120,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530082000,20230530182000,-27.9395,153.1914,11,-,-9999,-9999,-9999,-,4.6,0,0,12.6,2.3,-9999,-9999,-9999,-,0,0,0,20230530182000,20230530082000,20230530090000,20230529230000,560,49,-,-,-9999,-9999,-,-,CALM,290,0,0,metar_10
121,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530081000,20230530181000,-27.9395,153.1914,10.4,-,-9999,-9999,-9999,-,4,0,0,11.9,3,-9999,-9999,-9999,-,0,0,0,20230530181000,20230530081000,20230530090000,20230529230000,550,54,-,-,-9999,-9999,-,-,CALM,320,0,0,metar_10
122,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530080000,20230530180000,-27.9395,153.1914,10.1,-,-9999,-9999,-9999,-,3.8,0,0,11.6,3.2,-9999,-9999,-9999,-,0,0,0,20230530180000,20230530080000,20230530090000,20230529230000,540,56,-,-,-9999,-9999,-,-,CALM,350,0,0,metar_10
123,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530075000,20230530175000,-27.9395,153.1914,10.6,-,-9999,-9999,-9999,-,3.9,0,0,12,3.6,-9999,-9999,-9999,-,0,0,0,20230530175000,20230530075000,20230530090000,20230529230000,530,56,-,-,-9999,-9999,-,-,CALM,360,0,0,metar_10
124,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530074000,20230530174000,-27.9395,153.1914,11,-,-9999,-9999,-9999,-,4.1,0,0,12.4,3.4,-9999,-9999,-9999,-,0,0,0,20230530174000,20230530074000,20230530090000,20230529230000,520,54,-,-,-9999,-9999,-,-,CALM,30,0,0,metar_10
125,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530073000,20230530173000,-27.9395,153.1914,11.8,-,-9999,-9999,-9999,-,4.7,0,0,13.3,3.1,-9999,-9999,-9999,-,0,0,0,20230530173000,20230530073000,20230530090000,20230529230000,510,50,-,-,-9999,-9999,-,-,CALM,190,0,0,metar_10
126,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530072000,20230530172000,-27.9395,153.1914,12.6,-,-9999,-9999,-9999,-,5.5,0,0,14.3,2.1,-9999,-9999,-9999,-,0,0,0,20230530172000,20230530072000,20230530090000,20230529230000,500,43,-,-,-9999,-9999,-,-,CALM,280,0,0,metar_10
127,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530071000,20230530171000,-27.9395,153.1914,13.2,-,-9999,-9999,-9999,-,5.9,0,0,14.9,1.8,-9999,-9999,-9999,-,0,0,0,20230530171000,20230530071000,20230530090000,20230529230000,490,41,-,-,-9999,-9999,-,-,CALM,280,0,0,metar_10
128,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530070000,20230530170000,-27.9395,153.1914,13.8,-,-9999,-9999,-9999,-,6.1,0,0,15.5,2.1,-9999,-9999,-9999,-,0,0,0,20230530170000,20230530070000,20230530090000,20230529230000,480,40,-,-,-9999,-9999,-,-,CALM,300,0,0,metar_10
129,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530065000,20230530165000,-27.9395,153.1914,14.7,-,-9999,-9999,-9999,-,6.5,0,0,16.3,2.3,-9999,-9999,-9999,-,0,0,0,20230530165000,20230530065000,20230530090000,20230529230000,470,39,-,-,-9999,-9999,-,-,CALM,300,0,0,metar_10
130,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530064000,20230530164000,-27.9395,153.1914,15,-,-9999,-9999,-9999,-,6.7,2,1,16.7,2.1,-9999,-9999,-9999,-,0,0,0,20230530164000,20230530064000,20230530090000,20230529230000,460,37,-,-,-9999,-9999,-,-,CALM,300,0,0,metar_10
131,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530063000,20230530163000,-27.9395,153.1914,15.2,-,-9999,-9999,-9999,-,7.2,2,1,17,1.2,-9999,-9999,-9999,-,0,0,0,20230530163000,20230530063000,20230530090000,20230529230000,450,34,-,-,-9999,-9999,-,-,CALM,300,0,0,metar_10
132,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530062000,20230530162000,-27.9395,153.1914,15,-,-9999,-9999,-9999,-,7.3,4,2,17.2,1.2,-9999,-9999,-9999,-,0,0,0,20230530162000,20230530062000,20230530090000,20230529230000,440,34,-,-,-9999,-9999,-,-,NW,310,2,1,metar_10
133,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530061000,20230530161000,-27.9395,153.1914,15.1,-,-9999,-9999,-9999,-,7.5,4,2,17.4,0.7,-9999,-9999,-9999,-,0,0,0,20230530161000,20230530061000,20230530090000,20230529230000,430,32,-,-,-9999,-9999,-,-,NW,310,2,1,metar_10
134,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530060000,20230530160000,-27.9395,153.1914,15.3,-,-9999,-9999,-9999,-,7.5,6,3,17.5,1,-9999,-9999,-9999,-,0,0,0,20230530160000,20230530060000,20230530090000,20230529230000,420,33,-,-,-9999,-9999,-,-,WNW,300,2,1,metar_10
135,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530055000,20230530155000,-27.9395,153.1914,15.3,-,-9999,-9999,-9999,-,7.8,7,4,17.6,0.3,-9999,-9999,-9999,-,0,0,0,20230530155000,20230530055000,20230530090000,20230529230000,410,31,-,-,-9999,-9999,-,-,W,280,2,1,metar_10
136,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530054000,20230530154000,-27.9395,153.1914,14.8,-,-9999,-9999,-9999,-,7.7,7,4,17.5,0.4,-9999,-9999,-9999,-,0,0,0,20230530154000,20230530054000,20230530090000,20230529230000,400,31,-,-,-9999,-9999,-,-,WNW,290,4,2,metar_10
137,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530053000,20230530153000,-27.9395,153.1914,14.9,-,-9999,-9999,-9999,-,7.7,7,4,17.6,0.6,-9999,-9999,-9999,-,0,0,0,20230530153000,20230530053000,20230530090000,20230529230000,390,31,-,-,-9999,-9999,-,-,WNW,290,4,2,metar_10
138,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530052000,20230530152000,-27.9395,153.1914,15.1,-,-9999,-9999,-9999,-,7.4,6,3,17.6,1.6,-9999,-9999,-9999,-,0,0,0,20230530152000,20230530052000,20230530090000,20230529230000,380,34,-,-,-9999,-9999,-,-,NW,310,4,2,metar_10
139,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530051000,20230530151000,-27.9395,153.1914,15.1,-,-9999,-9999,-9999,-,7.8,9,5,17.8,0.6,-9999,-9999,-9999,-,0,0,0,20230530151000,20230530051000,20230530090000,20230529230000,370,31,-,-,-9999,-9999,-,-,WNW,300,4,2,metar_10
140,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530050000,20230530150000,-27.9395,153.1914,14.6,-,-9999,-9999,-9999,-,7.6,7,4,17.6,0.9,-9999,-9999,-9999,-,0,0,0,20230530150000,20230530050000,20230530090000,20230529230000,360,32,-,-,-9999,-9999,-,-,NW,310,6,3,metar_10
141,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530045000,20230530145000,-27.9395,153.1914,14.7,-,-9999,-9999,-9999,-,7.7,7,4,17.7,0.6,-9999,-9999,-9999,-,0,0,0,20230530145000,20230530045000,20230530090000,20230529230000,350,31,-,-,-9999,-9999,-,-,W,280,6,3,metar_10
142,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530044000,20230530144000,-27.9395,153.1914,15,-,-9999,-9999,-9999,-,7.5,6,3,17.6,1.1,-9999,-9999,-9999,-,0,0,0,20230530144000,20230530044000,20230530090000,20230529230000,340,33,-,-,-9999,-9999,-,-,W,260,4,2,metar_10
143,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230530043000,20230530143000,-27.9395,153.1914,14.6,-,-9999,-9999,-9999,-,7.6,9,5,17.6,0.7,-9999,-9999,-9999,-,0,0,0,20230530143000,20230530043000,20230530090000,20230529230000,330,32,-,-,-9999,-9999,-,-,W,270,6,3,metar_10
0,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230531202000,20230601062000,-27.9396,153.1914,8.2,-,-9999,-9999,-9999,-,2.3,22,12,12.5,8,-9999,-9999,-9999,-,0,0,0,20230601062000,20230531202000,20230531090000,20230530230000,1280,74,-,-,-9999,-9999,-,-,WNW,290,20,11,metar_10
1,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230531201000,20230601061000,-27.9396,153.1914,8.3,-,-9999,-9999,-9999,-,2.3,24,13,12.6,8,-9999,-9999,-9999,-,0,0,0,20230601061000,20230531201000,20230531090000,20230530230000,1270,73,-,-,-9999,-9999,-,-,WNW,290,20,11,metar_10
2,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230531200000,20230601060000,-27.9396,153.1914,8.8,-,-9999,-9999,-9999,-,2.5,22,12,12.9,7.9,-9999,-9999,-9999,-,0,0,0,20230601060000,20230531200000,20230531090000,20230530230000,1260,71,-,-,-9999,-9999,-,-,WNW,290,19,10,metar_10
3,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230531195000,20230601055000,-27.9396,153.1914,9.1,-,-9999,-9999,-9999,-,2.9,22,12,13,7.1,-9999,-9999,-9999,-,0,0,0,20230601055000,20230531195000,20230531090000,20230530230000,1250,67,-,-,-9999,-9999,-,-,WNW,300,17,9,metar_10
